Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Implement,Typepool,Event_Group,C_Event,ID
Field,Shotput,1.33,1.26,,F55,U14,Male,WC,4/21/1999,1/23/2014,2K,,FieldF55U14MaleShotput,FieldShotputF55,FieldShotputF55U14Male
Field,Shotput,1.78,1.69,,F55,U17,Female,WC,4/21/1999,1/7/2019,2K,,FieldF55U17FemaleShotput,FieldShotputF55,FieldShotputF55U17Female
Field,Shotput,1.77,1.68,,F55,U17,Male,WC,4/21/1999,1/7/2019,3K,,FieldF55U17MaleShotput,FieldShotputF55,FieldShotputF55U17Male
Field,Shotput,2.06,1.96,,F55,U20,Female,WC,4/21/1999,1/23/2014,3K,,FieldF55U20FemaleShotput,FieldShotputF55,FieldShotputF55U20Female
Field,Shotput,2.36,2.24,,F55,U20,Male,WC,4/21/1999,1/23/2014,4K,,FieldF55U20MaleShotput,FieldShotputF55,FieldShotputF55U20Male
Field,Shotput,2.19,2.09,,F55,U23,Female,WC,2/22/2001,1/23/2014,3K,,FieldF55U23FemaleShotput,FieldShotputF55,FieldShotputF55U23Female
Field,Shotput,3.15,2.99,,F55,U23,Male,WC,2/22/2001,1/23/2014,4K,,FieldF55U23MaleShotput,FieldShotputF55,FieldShotputF55U23Male
Field,Shotput,3.25,3.08,,F56,Adults,Female,WC,2/28/2003,1/22/2011,3K,,FieldF56AdultsFemaleShotput,FieldShotputF56,FieldShotputF56AdultsFemale
Field,Shotput,4.34,4.12,,F56,Adults,Male,WC,2/28/2003,1/22/2011,4K,,FieldF56AdultsMaleShotput,FieldShotputF56,FieldShotputF56AdultsMale
Field,Shotput,2.07,1.96,,F56,M35,Female,WC,2/28/2003,8/18/2013,3K,,FieldF56M35FemaleShotput,FieldShotputF56,FieldShotputF56M35Female
Field,Shotput,2.89,2.75,,F56,M35,Male,WC,2/28/2003,8/18/2013,4K,,FieldF56M35MaleShotput,FieldShotputF56,FieldShotputF56M35Male
Field,Shotput,2.07,1.96,,F56,M50,Female,WC,2/28/2003,1/26/2016,2K,,FieldF56M50FemaleShotput,FieldShotputF56,FieldShotputF56M50Female
Field,Shotput,2.89,2.75,,F56,M50,Male,WC,2/28/2003,1/26/2016,3K,,FieldF56M50MaleShotput,FieldShotputF56,FieldShotputF56M50Male
Field,Shotput,2.07,1.96,,F56,M60,Female,WC,2/28/2003,1/26/2016,1K,,FieldF56M60FemaleShotput,FieldShotputF56,FieldShotputF56M60Female
Field,Shotput,2.89,2.75,,F56,M60,Male,WC,2/28/2003,1/26/2016,2K,,FieldF56M60MaleShotput,FieldShotputF56,FieldShotputF56M60Male
Field,Shotput,1.63,1.55,,F56,U11,Female,WC,4/21/1999,1/23/2014,2K,,FieldF56U11FemaleShotput,FieldShotputF56,FieldShotputF56U11Female
Field,Shotput,1.77,1.68,,F56,U11,Male,WC,4/21/1999,1/23/2014,2K,,FieldF56U11MaleShotput,FieldShotputF56,FieldShotputF56U11Male
Field,Shotput,1.65,1.57,,F56,U14,Female,WC,4/21/1999,1/23/2014,2K,,FieldF56U14FemaleShotput,FieldShotputF56,FieldShotputF56U14Female
Field,Shotput,1.77,1.68,,F56,U14,Male,WC,4/21/1999,1/23/2014,2K,,FieldF56U14MaleShotput,FieldShotputF56,FieldShotputF56U14Male
Field,Shotput,1.93,1.83,,F56,U17,Female,WC,4/21/1999,1/7/2019,2K,,FieldF56U17FemaleShotput,FieldShotputF56,FieldShotputF56U17Female
Field,Shotput,1.96,1.87,,F56,U17,Male,WC,4/21/1999,1/7/2019,3K,,FieldF56U17MaleShotput,FieldShotputF56,FieldShotputF56U17Male
Field,Discus,3.84,3.64,,F62,Adult,Female,DS,12/7/2011,8/18/2013,1K,,FieldF42AdultFemaleDiscus,FieldDiscusF42,FieldDiscusF62AdultFemale
Field,Shotput,2.22,2.11,,F56,U20,Female,WC,4/21/1999,1/23/2014,3K,,FieldF56U20FemaleShotput,FieldShotputF56,FieldShotputF56U20Female
Field,Shotput,2.83,2.69,,F56,U20,Male,WC,4/21/1999,1/23/2014,4K,,FieldF56U20MaleShotput,FieldShotputF56,FieldShotputF56U20Male
Field,Shotput,2.24,2.13,,F56,U23,Female,WC,2/22/2001,1/23/2014,3K,,FieldF56U23FemaleShotput,FieldShotputF56,FieldShotputF56U23Female
Field,Shotput,3.02,2.87,,F56,U23,Male,WC,2/22/2001,1/23/2014,4K,,FieldF56U23MaleShotput,FieldShotputF56,FieldShotputF56U23Male
Field,Shotput,3.12,2.96,,F57,Adults,Female,WC,2/28/2003,1/22/2011,3K,,FieldF57AdultsFemaleShotput,FieldShotputF57,FieldShotputF57AdultsFemale
Field,Shotput,4.87,4.62,,F57,Adults,Male,WC,2/28/2003,1/22/2011,4K,,FieldF57AdultsMaleShotput,FieldShotputF57,FieldShotputF57AdultsMale
Field,Shotput,1.96,1.87,,F57,M35,Female,WC,2/28/2003,8/18/2013,3K,,FieldF57M35FemaleShotput,FieldShotputF57,FieldShotputF57M35Female
Field,Shotput,3.1,2.94,,F57,M35,Male,WC,2/28/2003,8/18/2013,4K,,FieldF57M35MaleShotput,FieldShotputF57,FieldShotputF57M35Male
Field,Shotput,1.96,1.87,,F57,M50,Female,WC,2/28/2003,1/26/2016,2K,,FieldF57M50FemaleShotput,FieldShotputF57,FieldShotputF57M50Female
Field,Shotput,3.1,2.94,,F57,M50,Male,WC,2/28/2003,1/26/2016,3K,,FieldF57M50MaleShotput,FieldShotputF57,FieldShotputF57M50Male
Field,Shotput,1.96,1.87,,F57,M60,Female,WC,2/28/2003,1/26/2016,1K,,FieldF57M60FemaleShotput,FieldShotputF57,FieldShotputF57M60Female
Field,Shotput,3.1,2.94,,F57,M60,Male,WC,2/28/2003,1/26/2016,2K,,FieldF57M60MaleShotput,FieldShotputF57,FieldShotputF57M60Male
Field,Shotput,1.48,1.4,,F57,U11,Female,WC,4/21/1999,1/23/2014,2K,,FieldF57U11FemaleShotput,FieldShotputF57,FieldShotputF57U11Female
Field,Shotput,2.4,2.28,,F57,U11,Male,WC,4/21/1999,1/23/2014,2K,,FieldF57U11MaleShotput,FieldShotputF57,FieldShotputF57U11Male
Field,Shotput,1.48,1.4,,F57,U14,Female,WC,4/21/1999,1/23/2014,2K,,FieldF57U14FemaleShotput,FieldShotputF57,FieldShotputF57U14Female
Field,Shotput,2.61,2.48,,F57,U14,Male,WC,4/21/1999,1/23/2014,2K,,FieldF57U14MaleShotput,FieldShotputF57,FieldShotputF57U14Male
Field,Shotput,2.01,1.91,,F57,U17,Female,WC,4/21/1999,1/7/2019,2K,,FieldF57U17FemaleShotput,FieldShotputF57,FieldShotputF57U17Female
Field,Shotput,2.27,2.15,,F57,U17,Male,WC,4/21/1999,1/7/2019,3K,,FieldF57U17MaleShotput,FieldShotputF57,FieldShotputF57U17Male
Field,Shotput,2.32,2.21,,F57,U20,Female,WC,4/21/1999,1/23/2014,3K,,FieldF57U20FemaleShotput,FieldShotputF57,FieldShotputF57U20Female
Field,Shotput,3.27,3.11,,F57,U20,Male,WC,4/21/1999,1/23/2014,4K,,FieldF57U20MaleShotput,FieldShotputF57,FieldShotputF57U20Male
Field,Shotput,2.48,2.35,,F57,U23,Female,WC,2/22/2001,1/23/2014,3K,,FieldF57U23FemaleShotput,FieldShotputF57,FieldShotputF57U23Female
Field,Shotput,3.49,3.31,,F57,U23,Male,WC,2/22/2001,1/23/2014,4K,,FieldF57U23MaleShotput,FieldShotputF57,FieldShotputF57U23Male
Field,Shotput,2.07,1.96,,F61,Adults,Female,DS,2/14/2018,,4K,,FieldF61AdultsFemaleShotput,FieldShotputF61,FieldShotputF61AdultsFemale
Field,Shotput,2.36,2.24,,F61,Adults,Male,DS,2/14/2018,,6K,,FieldF61AdultsMaleShotput,FieldShotputF61,FieldShotputF61AdultsMale
Field,Shotput,1.18,1.12,,F61,M35,Female,DS,2/14/2018,,4K,,FieldF61M35FemaleShotput,FieldShotputF61,FieldShotputF61M35Female
Field,Shotput,1.33,1.26,,F61,M35,Male,DS,2/14/2018,,6K,,FieldF61M35MaleShotput,FieldShotputF61,FieldShotputF61M35Male
Field,Shotput,1.18,1.12,,F61,M50,Female,DS,2/14/2018,,3K,,FieldF61M50FemaleShotput,FieldShotputF61,FieldShotputF61M50Female
Field,Shotput,1.33,1.26,,F61,M50,Male,DS,2/14/2018,,5K,,FieldF61M50MaleShotput,FieldShotputF61,FieldShotputF61M50Male
Field,Shotput,1.18,1.12,,F61,M60,Female,DS,2/14/2018,,2K,,FieldF61M60FemaleShotput,FieldShotputF61,FieldShotputF61M60Female
Field,Shotput,1.33,1.26,,F61,M60,Male,DS,2/14/2018,,4K,,FieldF61M60MaleShotput,FieldShotputF61,FieldShotputF61M60Male
Field,Shotput,1.63,1.55,,F61,U11,Female,DS,2/14/2018,,2K,,FieldF61U11FemaleShotput,FieldShotputF61,FieldShotputF61U11Female
Field,Shotput,2.68,2.54,,F61,U11,Male,DS,2/14/2018,,2K,,FieldF61U11MaleShotput,FieldShotputF61,FieldShotputF61U11Male
Field,Shotput,1.78,1.69,,F61,U14,Female,DS,2/14/2018,,2K,,FieldF61U14FemaleShotput,FieldShotputF61,FieldShotputF61U14Female
Field,Shotput,2.92,2.77,,F61,U14,Male,DS,2/14/2018,,3K,,FieldF61U14MaleShotput,FieldShotputF61,FieldShotputF61U14Male
Field,Shotput,1.94,1.84,,F61,U17,Female,DS,2/14/2018,1/7/2019,3K,,FieldF61U17FemaleShotput,FieldShotputF61,FieldShotputF61U17Female
Field,Shotput,2.53,2.4,,F61,U17,Male,DS,2/14/2018,1/7/2019,5K,,FieldF61U17MaleShotput,FieldShotputF61,FieldShotputF61U17Male
Field,Shotput,2.23,2.12,,F61,U20,Female,DS,2/14/2018,,4K,,FieldF61U20FemaleShotput,FieldShotputF61,FieldShotputF61U20Female
Field,Shotput,3.65,3.47,,F61,U20,Male,DS,2/14/2018,,6K,,FieldF61U20MaleShotput,FieldShotputF61,FieldShotputF61U20Male
Field,Shotput,2.38,2.26,,F61,U23,Female,DS,2/14/2018,,4K,,FieldF61U23FemaleShotput,FieldShotputF61,FieldShotputF61U23Female
Field,Shotput,3.89,3.7,,F61,U23,Male,DS,2/14/2018,,6K,,FieldF61U23MaleShotput,FieldShotputF61,FieldShotputF61U23Male
Field,Shotput,2.07,1.96,,F62,Adults,Female,DS,2/14/2018,,4K,,FieldF62AdultsFemaleShotput,FieldShotputF62,FieldShotputF62AdultsFemale
Field,Shotput,2.36,2.24,,F62,Adults,Male,DS,2/14/2018,,6K,,FieldF62AdultsMaleShotput,FieldShotputF62,FieldShotputF62AdultsMale
Field,Shotput,1.18,1.12,,F62,M35,Female,DS,2/14/2018,,4K,,FieldF62M35FemaleShotput,FieldShotputF62,FieldShotputF62M35Female
Field,Shotput,1.33,1.26,,F62,M35,Male,DS,2/14/2018,,6K,,FieldF62M35MaleShotput,FieldShotputF62,FieldShotputF62M35Male
Field,Shotput,1.18,1.12,,F62,M50,Female,DS,2/14/2018,,3K,,FieldF62M50FemaleShotput,FieldShotputF62,FieldShotputF62M50Female
Field,Shotput,1.33,1.26,,F62,M50,Male,DS,2/14/2018,,5K,,FieldF62M50MaleShotput,FieldShotputF62,FieldShotputF62M50Male
Field,Shotput,1.18,1.12,,F62,M60,Female,DS,2/14/2018,,2K,,FieldF62M60FemaleShotput,FieldShotputF62,FieldShotputF62M60Female
Field,Shotput,1.33,1.26,,F62,M60,Male,DS,2/14/2018,,4K,,FieldF62M60MaleShotput,FieldShotputF62,FieldShotputF62M60Male
Field,Shotput,0.44,0.42,,F62,U11,Female,DS,2/14/2018,,2K,,FieldF62U11FemaleShotput,FieldShotputF62,FieldShotputF62U11Female
Field,Shotput,0.59,0.56,,F62,U11,Male,DS,2/14/2018,,2K,,FieldF62U11MaleShotput,FieldShotputF62,FieldShotputF62U11Male
Field,Shotput,1.91,1.82,,F62,U14,Female,DS,2/14/2018,,2K,,FieldF62U14FemaleShotput,FieldShotputF62,FieldShotputF62U14Female
Field,Shotput,2.61,2.48,,F62,U14,Male,DS,2/14/2018,,3K,,FieldF62U14MaleShotput,FieldShotputF62,FieldShotputF62U14Male
Field,Shotput,1.5,1.42,,F62,U17,Female,DS,2/14/2018,1/7/2019,3K,,FieldF62U17FemaleShotput,FieldShotputF62,FieldShotputF62U17Female
Field,Shotput,2.58,2.45,,F62,U17,Male,DS,2/14/2018,1/7/2019,5K,,FieldF62U17MaleShotput,FieldShotputF62,FieldShotputF62U17Male
Field,Shotput,1.18,1.12,,F62,U20,Female,DS,2/14/2018,,4K,,FieldF62U20FemaleShotput,FieldShotputF62,FieldShotputF62U20Female
Field,Shotput,3.6,3.42,,F62,U20,Male,DS,2/14/2018,,6K,,FieldF62U20MaleShotput,FieldShotputF62,FieldShotputF62U20Male
Field,Shotput,1.48,1.4,,F62,U23,Female,DS,2/14/2018,,4K,,FieldF62U23FemaleShotput,FieldShotputF62,FieldShotputF62U23Female
Field,Shotput,3.41,3.24,,F62,U23,Male,DS,2/14/2018,,6K,,FieldF62U23MaleShotput,FieldShotputF62,FieldShotputF62U23Male
Field,Shotput,2.07,1.96,,F63,Adults,Female,DS,2/14/2018,,4K,,FieldF63AdultsFemaleShotput,FieldShotputF63,FieldShotputF63AdultsFemale
Field,Shotput,2.36,2.24,,F63,Adults,Male,DS,2/14/2018,,6K,,FieldF63AdultsMaleShotput,FieldShotputF63,FieldShotputF63AdultsMale
Field,Shotput,1.18,1.12,,F63,M35,Female,DS,2/14/2018,,4K,,FieldF63M35FemaleShotput,FieldShotputF63,FieldShotputF63M35Female
Field,Shotput,1.33,1.26,,F63,M35,Male,DS,2/14/2018,,6K,,FieldF63M35MaleShotput,FieldShotputF63,FieldShotputF63M35Male
Field,Shotput,1.18,1.12,,F63,M50,Female,DS,2/14/2018,,3K,,FieldF63M50FemaleShotput,FieldShotputF63,FieldShotputF63M50Female
Field,Shotput,1.33,1.26,,F63,M50,Male,DS,2/14/2018,,5K,,FieldF63M50MaleShotput,FieldShotputF63,FieldShotputF63M50Male
Field,Shotput,1.18,1.12,,F63,M60,Female,DS,2/14/2018,,2K,,FieldF63M60FemaleShotput,FieldShotputF63,FieldShotputF63M60Female
Field,Shotput,1.33,1.26,,F63,M60,Male,DS,2/14/2018,,4K,,FieldF63M60MaleShotput,FieldShotputF63,FieldShotputF63M60Male
Field,Shotput,1.63,1.55,,F63,U11,Female,DS,2/14/2018,,2K,,FieldF63U11FemaleShotput,FieldShotputF63,FieldShotputF63U11Female
Field,Shotput,2.68,2.54,,F63,U11,Male,DS,2/14/2018,,2K,,FieldF63U11MaleShotput,FieldShotputF63,FieldShotputF63U11Male
Field,Shotput,1.78,1.69,,F63,U14,Female,DS,2/14/2018,,2K,,FieldF63U14FemaleShotput,FieldShotputF63,FieldShotputF63U14Female
Field,Shotput,2.92,2.77,,F63,U14,Male,DS,2/14/2018,,3K,,FieldF63U14MaleShotput,FieldShotputF63,FieldShotputF63U14Male
Field,Shotput,1.94,1.84,,F63,U17,Female,DS,2/14/2018,1/7/2019,3K,,FieldF63U17FemaleShotput,FieldShotputF63,FieldShotputF63U17Female
Field,Shotput,2.53,2.4,,F63,U17,Male,DS,2/14/2018,1/7/2019,5K,,FieldF63U17MaleShotput,FieldShotputF63,FieldShotputF63U17Male
Field,Shotput,2.23,2.12,,F63,U20,Female,DS,2/14/2018,,4K,,FieldF63U20FemaleShotput,FieldShotputF63,FieldShotputF63U20Female
Field,Shotput,3.65,3.47,,F63,U20,Male,DS,2/14/2018,,6K,,FieldF63U20MaleShotput,FieldShotputF63,FieldShotputF63U20Male
Field,Shotput,2.38,2.26,,F63,U23,Female,DS,2/14/2018,,4K,,FieldF63U23FemaleShotput,FieldShotputF63,FieldShotputF63U23Female
Field,Shotput,3.89,3.7,,F63,U23,Male,DS,2/14/2018,,6K,,FieldF63U23MaleShotput,FieldShotputF63,FieldShotputF63U23Male
Field,Shotput,2.07,1.96,,F64,Adults,Female,DS,2/14/2018,,4K,,FieldF64AdultsFemaleShotput,FieldShotputF64,FieldShotputF64AdultsFemale
Field,Shotput,2.36,2.24,,F64,Adults,Male,DS,2/14/2018,,6K,,FieldF64AdultsMaleShotput,FieldShotputF64,FieldShotputF64AdultsMale
Field,Shotput,1.18,1.12,,F64,M35,Female,DS,2/14/2018,,4K,,FieldF64M35FemaleShotput,FieldShotputF64,FieldShotputF64M35Female
Field,Shotput,1.33,1.26,,F64,M35,Male,DS,2/14/2018,,6K,,FieldF64M35MaleShotput,FieldShotputF64,FieldShotputF64M35Male
Field,Shotput,1.18,1.12,,F64,M50,Female,DS,2/14/2018,,3K,,FieldF64M50FemaleShotput,FieldShotputF64,FieldShotputF64M50Female
Field,Shotput,1.33,1.26,,F64,M50,Male,DS,2/14/2018,,5K,,FieldF64M50MaleShotput,FieldShotputF64,FieldShotputF64M50Male
Field,Shotput,1.18,1.12,,F64,M60,Female,DS,2/14/2018,,2K,,FieldF64M60FemaleShotput,FieldShotputF64,FieldShotputF64M60Female
Field,Shotput,1.33,1.26,,F64,M60,Male,DS,2/14/2018,,4K,,FieldF64M60MaleShotput,FieldShotputF64,FieldShotputF64M60Male
Field,Shotput,1.65,1.57,,F64,U11,Female,DS,2/14/2018,,2K,,FieldF64U11FemaleShotput,FieldShotputF64,FieldShotputF64U11Female
Field,Shotput,2.75,2.61,,F64,U11,Male,DS,2/14/2018,,2K,,FieldF64U11MaleShotput,FieldShotputF64,FieldShotputF64U11Male
Field,Shotput,2.23,2.12,,F64,U14,Female,DS,2/14/2018,,2K,,FieldF64U14FemaleShotput,FieldShotputF64,FieldShotputF64U14Female
Field,Shotput,3,2.85,,F64,U14,Male,DS,2/14/2018,,3K,,FieldF64U14MaleShotput,FieldShotputF64,FieldShotputF64U14Male
Field,Shotput,2.42,2.3,,F64,U17,Female,DS,2/14/2018,1/7/2019,3K,,FieldF64U17FemaleShotput,FieldShotputF64,FieldShotputF64U17Female
Field,Shotput,2.6,2.47,,F64,U17,Male,DS,2/14/2018,1/7/2019,5K,,FieldF64U17MaleShotput,FieldShotputF64,FieldShotputF64U17Male
Field,Shotput,2.79,2.65,,F64,U20,Female,DS,2/14/2018,,4K,,FieldF64U20FemaleShotput,FieldShotputF64,FieldShotputF64U20Female
Field,Shotput,3.75,3.56,,F64,U20,Male,DS,2/14/2018,,6K,,FieldF64U20MaleShotput,FieldShotputF64,FieldShotputF64U20Male
Field,Shotput,2.97,2.82,,F64,U23,Female,DS,2/14/2018,,4K,,FieldF64U23FemaleShotput,FieldShotputF64,FieldShotputF64U23Female
Field,Shotput,4,3.8,,F64,U23,Male,DS,2/14/2018,,6K,,FieldF64U23MaleShotput,FieldShotputF64,FieldShotputF64U23Male
Field,Softball,0.59,0.56,,F51,U11,Female,WC,12/6/2011,1/23/2014,"11/12""",,FieldF51U11FemaleSoftball,FieldSoftballF51,FieldSoftballF51U11Female
Field,Softball,1.15,1.09,,F51,U11,Male,WC,12/6/2011,1/23/2014,"11/12""",,FieldF51U11MaleSoftball,FieldSoftballF51,FieldSoftballF51U11Male
Field,Softball,1.98,1.88,,F51,U14,Female,WC,12/6/2011,1/23/2014,"11/12""",,FieldF51U14FemaleSoftball,FieldSoftballF51,FieldSoftballF51U14Female
Field,Softball,1.73,1.64,,F51,U14,Male,WC,12/6/2011,1/23/2014,"11/12""",,FieldF51U14MaleSoftball,FieldSoftballF51,FieldSoftballF51U14Male
field,Thrust,1,0.95,,F31,U11,Female,CP,,1/23/2014,3K,,fieldF31U11FemaleThrust,fieldThrustF31,fieldThrustF31U11Female
field,Thrust,1.18,1.12,,F31,U11,Male,CP,,1/23/2014,3K,,fieldF31U11MaleThrust,fieldThrustF31,fieldThrustF31U11Male
field,Thrust,1.18,1.12,,F31,U14,Female,CP,,1/23/2014,3K,,fieldF31U14FemaleThrust,fieldThrustF31,fieldThrustF31U14Female
field,Thrust,1.36,1.29,,F31,U14,Male,CP,,1/23/2014,3K,,fieldF31U14MaleThrust,fieldThrustF31,fieldThrustF31U14Male
field,Thrust,1.36,1.29,,F31,U17,Female,CP,,1/7/2019,3K,,fieldF31U17FemaleThrust,fieldThrustF31,fieldThrustF31U17Female
field,Thrust,1.59,1.51,,F31,U17,Male,CP,,1/7/2019,3K,,fieldF31U17MaleThrust,fieldThrustF31,fieldThrustF31U17Male
field,Thrust,1.48,1.4,,F31,U20,Female,CP,,1/23/2014,3K,,fieldF31U20FemaleThrust,fieldThrustF31,fieldThrustF31U20Female
field,Thrust,1.77,1.68,,F31,U20,Male,CP,,1/23/2014,3K,,fieldF31U20MaleThrust,fieldThrustF31,fieldThrustF31U20Male
field,Thrust,1.48,1.4,,F31,U23,Female,CP,,1/23/2014,3K,,fieldF31U23FemaleThrust,fieldThrustF31,fieldThrustF31U23Female
field,Thrust,1.77,1.68,,F31,U23,Male,CP,,1/23/2014,3K,,fieldF31U23MaleThrust,fieldThrustF31,fieldThrustF31U23Male
Field,Triple Jump,1.03,0.98,,F11,Adults,Female,BA,12/6/2011,1/23/2012,,,FieldF11AdultsFemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11AdultsFemale
Field,Triple Jump,1.03,0.98,,F11,Adults,Male,BA,2/28/2003,1/23/2012,,,FieldF11AdultsMaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11AdultsMale
Field,Triple Jump,0.74,0.7,,F11,M35,Female,BA,12/6/2011,8/18/2013,,,FieldF11M35FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11M35Female
Field,Triple Jump,0.89,0.84,,F11,M35,Male,BA,2/28/2003,8/18/2013,,,FieldF11M35MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11M35Male
Field,Triple Jump,0.74,0.7,,F11,M50,Female,BA,12/6/2011,8/18/2013,,,FieldF11M50FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11M50Female
Field,Triple Jump,0.89,0.84,,F11,M50,Male,BA,2/28/2003,8/18/2013,,,FieldF11M50MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11M50Male
Field,Triple Jump,0.74,0.7,,F11,M60,Female,BA,12/6/2011,8/18/2013,,,FieldF11M60FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11M60Female
Field,Triple Jump,0.89,0.84,,F11,M60,Male,BA,2/28/2003,8/18/2013,,,FieldF11M60MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11M60Male
Field,Triple Jump,0,0,NoSD,F11,U11,Female,BA,6/16/2004,1/23/2014,,,FieldF11U11FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U11Female
Field,Triple Jump,2.31,2.2,,F11,U11,Male,BA,6/16/2004,1/23/2014,,,FieldF11U11MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U11Male
Field,Triple Jump,0,0,NoSD,F11,U14,Female,BA,6/16/2004,1/23/2014,,,FieldF11U14FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U14Female
Field,Triple Jump,2.53,2.4,,F11,U14,Male,BA,6/16/2004,1/23/2014,,,FieldF11U14MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U14Male
Field,Triple Jump,0,0,NoSD,F11,U17,Female,BA,6/16/2004,1/7/2019,,,FieldF11U17FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U17Female
Field,Triple Jump,2.73,2.6,,F11,U17,Male,BA,6/16/2004,1/7/2019,,,FieldF11U17MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U17Male
Field,Triple Jump,0,0,NoSD,F11,U20,Female,BA,6/16/2004,1/23/2014,,,FieldF11U20FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U20Female
Field,Triple Jump,3.16,3,,F11,U20,Male,BA,6/16/2004,1/23/2014,,,FieldF11U20MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U20Male
Field,Triple Jump,0,0,NoSD,F11,U23,Female,BA,6/16/2004,1/23/2014,,,FieldF11U23FemaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U23Female
Field,Triple Jump,3.36,3.19,,F11,U23,Male,BA,6/16/2004,1/23/2014,,,FieldF11U23MaleTriple Jump,FieldTriple JumpF11,FieldTriple JumpF11U23Male
Field,Triple Jump,1.03,0.98,,F12,Adults,Female,BA,12/6/2011,1/23/2012,,,FieldF12AdultsFemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12AdultsFemale
Field,Triple Jump,1.03,0.98,,F12,Adults,Male,BA,2/28/2003,1/23/2012,,,FieldF12AdultsMaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12AdultsMale
Field,Triple Jump,0.74,0.7,,F12,M35,Female,BA,12/6/2011,8/18/2013,,,FieldF12M35FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12M35Female
Field,Triple Jump,0.89,0.84,,F12,M35,Male,BA,2/28/2003,8/18/2013,,,FieldF12M35MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12M35Male
Field,Triple Jump,0.74,0.7,,F12,M50,Female,BA,12/6/2011,8/18/2013,,,FieldF12M50FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12M50Female
Field,Triple Jump,0.89,0.84,,F12,M50,Male,BA,2/28/2003,8/18/2013,,,FieldF12M50MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12M50Male
Field,Triple Jump,0.74,0.7,,F12,M60,Female,BA,12/6/2011,8/18/2013,,,FieldF12M60FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12M60Female
Field,Triple Jump,0.89,0.84,,F12,M60,Male,BA,2/28/2003,8/18/2013,,,FieldF12M60MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12M60Male
Field,Triple Jump,0,0,NoSD,F12,U11,Female,BA,6/16/2004,1/23/2014,,,FieldF12U11FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U11Female
Field,Triple Jump,2.9,2.75,,F12,U11,Male,BA,6/16/2004,1/23/2014,,,FieldF12U11MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U11Male
Field,Triple Jump,0,0,NoSD,F12,U14,Female,BA,12/6/2011,1/23/2014,,,FieldF12U14FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U14Female
Field,Triple Jump,3.16,3,,F12,U14,Male,BA,12/6/2011,1/23/2014,,,FieldF12U14MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U14Male
Field,Triple Jump,0,0,NoSD,F12,U17,Female,BA,6/16/2004,1/7/2019,,,FieldF12U17FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U17Female
Field,Triple Jump,3.42,3.25,,F12,U17,Male,BA,6/16/2004,1/7/2019,,,FieldF12U17MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U17Male
Field,Triple Jump,0,0,NoSD,F12,U20,Female,BA,6/16/2004,1/23/2014,,,FieldF12U20FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U20Female
Field,Triple Jump,3.95,3.76,,F12,U20,Male,BA,6/16/2004,1/23/2014,,,FieldF12U20MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U20Male
Field,Triple Jump,0,0,NoSD,F12,U23,Female,BA,6/16/2004,1/23/2014,,,FieldF12U23FemaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U23Female
Field,Triple Jump,4.21,4,,F12,U23,Male,BA,6/16/2004,1/23/2014,,,FieldF12U23MaleTriple Jump,FieldTriple JumpF12,FieldTriple JumpF12U23Male
